Tribunal,Ano,Mês,Acórdão,Homologação de Acordo,Decisaão monocrárica,Total,Data Publicação 1,Data Publicação 2
tjsp,2015,Dezembro,68586,122,6566,75274,01-12-2015,31-12-2015
tjsp,2016,Janeiro,23321,9,5244,28574,01-01-2016,31-01-2016
tjsp,2016,Fevereiro,85205,47,7666,92918,01-02-2016,29-02-2016
tjsp,2016,Março,83477,53,10107,93637,01-03-2016,31-03-2016
tjsp,2016,Abril,70568,62,5997,76627,01-04-2016,30-04-2016
tjsp,2016,Maio,79001,67,6944,86012,01-05-2016,31-05-2016
tjsp,2016,Junho,88140,51,7085,95276,01-06-2016,30-06-2016
tjsp,2016,Julho,60982,30,7971,68983,01-07-2016,31-07-2016
tjsp,2016,Agosto,101272,42,9150,110464,01-08-2016,31-08-2016
tjsp,2016,Setembro,78912,42,9144,88098,01-09-2016,30-09-2016
tjsp,2016,Outubro,76104,45,7825,83974,01-10-2016,31-10-2016
tjsp,2016,Novembro,79222,54,7047,86323,01-11-2016,30-11-2016
tjsp,2016,Dezembro,65114,98,4879,70091,01-12-2016,31-12-2016
tjsp,2017,Janeiro,20113,22,4534,24669,01-01-2017,31-01-2017
tjsp,2017,Fevereiro,88900,39,9434,98373,01-02-2017,28-02-2017
tjsp,2017,Março,94244,67,10729,105040,01-03-2017,31-03-2017
tjsp,2017,Abril,67521,54,8617,76192,01-04-2017,30-04-2017
tjsp,2017,Maio,90024,54,7911,97989,01-05-2017,31-05-2017
tjsp,2017,Junho,88752,131,8776,97659,01-06-2017,30-06-2017
tjsp,2017,Julho,60753,33,9266,70052,01-07-2017,31-07-2017
tjsp,2017,Agosto,109679,76,11295,121050,01-08-2017,31-08-2017
tjsp,2017,Setembro,77759,63,8605,86427,01-09-2017,30-09-2017
tjsp,2017,Outubro,87607,125,9092,96824,01-10-2017,31-10-2017
tjsp,2017,Novembro,79719,55,8738,88512,01-11-2017,30-11-2017
tjsp,2017,Dezembro,68090,98,5803,73991,01-12-2017,31-12-2017
tjsp,2018,Janeiro,25537,78,4397,30012,01-01-2018,31-01-2018
tjsp,2018,Fevereiro,82289,50,6984,89323,01-02-2018,28-02-2018
tjsp,2018,Março,94080,60,8182,102322,01-03-2018,31-03-2018
tjsp,2018,Abril,83872,25,8857,92754,01-04-2018,30-04-2018
tjsp,2018,Maio,84955,138,8715,93808,01-05-2018,31-05-2018
tjsp,2018,Junho,78001,48,7311,85360,01-06-2018,30-06-2018
tjsp,2018,Julho,66373,15,7344,73732,01-07-2018,31-07-2018
tjsp,2018,Agosto,104701,27,9915,114643,01-08-2018,31-08-2018
tjsp,2018,Setembro,80663,53,8368,89084,01-09-2018,30-09-2018
tjsp,2018,Outubro,94208,55,8802,103065,01-10-2018,31-10-2018
tjsp,2018,Novembro,72473,77,7360,79910,01-11-2018,30-11-2018
tjsp,2018,Dezembro,68043,46,5602,73691,01-12-2018,31-12-2018
tjsp,2019,Janeiro,36317,21,5329,41667,01-01-2019,31-01-2019
tjsp,2019,Fevereiro,99121,18,8009,107148,01-02-2019,28-02-2019
tjsp,2019,Março,82067,36,8050,90153,01-03-2019,31-03-2019
tjsp,2019,Abril,85983,30,8632,94645,01-04-2019,30-04-2019
tjsp,2019,Maio,92541,43,8594,101178,01-05-2019,31-05-2019
tjsp,2019,Junho,77157,44,8469,85670,01-06-2019,30-06-2019
tjsp,2019,Julho,76149,61,9753,85963,01-07-2019,31-07-2019
tjsp,2019,Agosto,102847,29,8966,111842,01-08-2019,31-08-2019
tjsp,2019,Setembro,95727,39,9543,105309,01-09-2019,30-09-2019
tjsp,2019,Outubro,104304,29,11482,115815,01-10-2019,31-10-2019
tjsp,2019,Novembro,97942,31,9974,107947,01-11-2019,30-11-2019
tjsp,2019,Dezembro,87091,32,7956,95079,01-12-2019,31-12-2019
tjsp,2020,Janeiro,52622,11,7344,59977,01-01-2020,31-01-2020
tjsp,2020,Fevereiro,92127,8,8879,101014,01-02-2020,29-02-2020
tjsp,2020,Março,82798,25,10036,92859,01-03-2020,31-03-2020
tjsp,2020,Abril,76198,0,7244,83442,01-04-2020,30-04-2020
tjsp,2020,Maio,77335,6,8399,85740,01-05-2020,31-05-2020
tjsp,2020,Junho,105352,6,11656,117014,01-06-2020,30-06-2020
tjsp,2020,Julho,113404,4,11006,124414,01-07-2020,31-07-2020
tjsp,2020,Agosto,104743,8,9959,114710,01-08-2020,31-08-2020
tjsp,2020,Setembro,103825,6,10067,113898,01-09-2020,30-09-2020
tjsp,2020,Outubro,91668,5,9240,100913,01-10-2020,31-10-2020
tjsp,2020,Novembro,88101,7,8661,96769,01-11-2020,30-11-2020
tjsp,2020,Dezembro,68991,3,6866,75860,01-12-2020,31-12-2020
tjsp,2021,Janeiro,52819,9,5950,58778,01-01-2021,31-01-2021
tjsp,2021,Fevereiro,94057,7,9201,103265,01-02-2021,28-02-2021
tjsp,2021,Março,106971,30,10442,117443,01-03-2021,31-03-2021
tjsp,2021,Abril,87291,12,8426,95729,01-04-2021,30-04-2021
tjsp,2021,Maio,94154,12,8905,103071,01-05-2021,31-05-2021
tjsp,2021,Junho,96351,19,9434,105804,01-06-2021,30-06-2021
tjsp,2021,Julho,97922,15,9902,107839,01-07-2021,31-07-2021
tjsp,2021,Agosto,107920,15,9899,117834,01-08-2021,31-08-2021
tjsp,2021,Setembro,97899,18,8520,106437,01-09-2021,30-09-2021
tjsp,2021,Outubro,84410,6,7810,92226,01-10-2021,31-10-2021
tjsp,2021,Novembro,89910,16,8673,98599,01-11-2021,30-11-2021
tjsp,2021,Dezembro,67838,14,6380,74232,01-12-2021,31-12-2021
tjsp,2022,Janeiro,55244,0,5897,61141,01-01-2022,31-01-2022
